ID,Session,Online,DG_DataRows,DG_Coins_Kept,DG_Coins_Given,DG_RT,OS,UG_DataRows,UG_Accept,UG_Offer_Accept,UG_Coins_Given,UG_Coins_Kept,UG_Decision_RT,UG_RT,UG_Attempts,DG_UG_Diff,DG_UG_RT_Diff,UG_Total_RT,it_P6,lr_P6,eg_P6,w_P6,st_P6,repst_P6,it,lr,eg,w_lo,w_hi,st,repst,w_diff,tot_delay,tot_delay_perc,AvgRT,RT_STD,AvgRT_3SD,AvgdelayRT,Exp_delay_trials,Exp_delay_avg_rating,Exp_delay_unique_ratings,Exp_delay_auc,Exp_reward_trials,Exp_reward_avg_rating,Exp_reward_unique_ratings,Exp_reward_auc,corr_r_exp_delay,corr_int_exp_delay,corr_rsq_exp_delay,corr_r_exp_reward,corr_int_exp_reward,corr_rsq_exp_reward,School,Gender,Group,Online_y,Age_Frac,Age_YrsMths,Train_ID,TrainingWeeks,TotalSessions,TotalBonusGames,PercentageBonusDone,Training_Version,Group_Name,Train_Coef,SES,ComboEdu,ComboEmploy,Raw_Vocab,T_Vocab,Raw_Matrix,T_Matrix,T_ScoreSum,FSIQ-2,Perc_Rank,Age_Frac_Imp,corsi_max_wm_t,PBI_t,cf_switchrt_t,cogflex_t,REzssrtnr_t,REflankerswitch_t,REflankerinh_t,stroop_t,dprimeONEBACK_t,dprimeTWOBACK_t,english_scores,maths_scores,total_scores,time
77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Streatham & Clapham Prep,F,1,0,,,79,8,28,9,30,2,Experimental,-6.687573151,2.75,2,3.5,,,,,,,,6.2416668,,,,,,,,,,,,,,
77,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Streatham & Clapham Prep,F,1,0,,,79,8,28,9,30,2,Experimental,-6.687573151,2.75,2,3.5,,,,,,,,6.2416668,,,,,,,,,,,,,,
78,0,0,6,6,0,3.278166667,WindowsLaptop,7,No,0,3,3,6.588,3.025714286,,3,-0.252452381,,,,,,,,,,,,,,,,6,33.33333333,2565.333333,1622.809039,2565.333333,3630.166667,6,3.385,6,1.725,4,6.4875,4,1.948,-1.152285714,2.418,0.977069714,0.4935,-0.98,0.999296306,Streatham & Clapham Prep,F,1,0,9.641666667,"9,7",78,5,9,3,33.33333333,2,Experimental,-7.780695229,1.25,1.5,1,30,58,22,64,122,119,91,9.6416664,4,0.59130347,,-0.58669102,-0.98041201,-0.7427718,0.6813488,0.33481935,0.95833331,0.54761904,104,105,104.5,-70
78,1,0,6,5,1,3.685,WindowsLaptop,7,No,0,2,4,5.984,2.885857143,,1,-0.799142857,,,,,,,,,,,,,,,,3,16.66666667,1320.055556,1274.200071,1088.764706,3589.333333,6,6.86,6,3.532,4,3.1275,4,0.968,0.262857143,0.94,0.230541271,-0.6335,1.295,0.908639578,Streatham & Clapham Prep,F,1,0,9.925,"9,11",78,5,9,3,33.33333333,2,Experimental,-7.780695229,1.25,1.5,1,30,56,19,55,111,109,73,9.6416664,5,-0.91990674,,,0.80545461,0.16561429,-0.34519735,1.0375253,0.92261904,0.75,,,,
78,2,1,,4,2,15.22382,Win32,,Yes,1,,,2.97959,,1,,,2.97959,,,,,,,,,,,,,,,7,38.88888889,1.897071111,1.732872659,1.897071111,2.396728571,6,7.375000283,6,3.688889058,4,7.312500212,4,2.127314885,-0.633068799,4.59074108,0.994467794,0.638425997,-0.879629771,0.808956007,Streatham & Clapham Prep,F,1,0,,,78,5,9,3,33.33333333,2,Experimental,-7.780695229,1.25,1.5,1,,,19,73,,,,9.6416664,7,0.48718163,137.49036,-0.14966482,-0.47932842,,,,,,,,,
79,0,0,6,4,2,2.0115,WindowsLaptop,7,No,0,2,4,7.614,2.219428571,,0,0.207928571,,2.066741552,0.901643563,0.451052133,0.921023156,0.113763938,-0.015250237,2.000511399,0.909706674,0.429554847,0.879383896,0.881859218,0.148162168,-0.023127971,0.002475321,1,5.555555556,1834.333333,1299.33286,1587.294118,6034,6,3.553333333,6,1.772,4,7.5375,4,2.3155,-0.928,1.801333333,0.990443477,0.6685,-0.805,0.877474444,Streatham & Clapham Prep,F,2,0,10.51111111,"10,6",87,8,18,3,16.66666667,2,Control,-2.190941155,1.25,1,1.5,30,54,23,65,119,117,87,10.511111,7,-0.060590871,349.375,0.24925506,1.5275114,-0.80417717,0.3491953,-0.12563345,0.92261904,0.55952382,,,,
79,1,0,6,4,2,2.011333333,WindowsLaptop,7,No,0,3,3,9.313,2.603,,1,0.591666667,,0.47351806,0.489295198,0.520340497,0.466190176,1.216964757,0.132011136,0.474363321,0.489938982,0.516789704,0.512267589,0.453988225,1.216135519,0.130198189,-0.058279364,2,11.11111111,1342.444444,810.226201,1342.444444,2057,6,4.37,6,2.15,4,2.3575,4,0.709,0.116,-1.036,0.074391862,-0.2765,-1.26,0.955011477,Streatham & Clapham Prep,F,2,0,10.79444444,"10,9",87,8,18,3,16.66666667,2,Control,-2.190941155,1.25,1,1.5,33,58,24,69,127,123,94,10.511111,6,0.25124314,55.691895,-0.80301034,1.128965,-0.68682617,0.85756409,-0.23242286,0.88690472,0.40476188,,,,
79,2,1,,4,2,6.315995,Win32,,No,0,,,0.583195,,1,,,0.583195,,,,,,,,,,,,,,,4,22.22222222,1.688917778,1.350985872,1.688917778,3.1583925,6,3.99382716,6,1.942592593,4,7.726851852,4,2.347685185,-1.646560847,4.756790123,0.958655661,0.865740741,-1.601851852,0.971787618,Streatham & Clapham Prep,F,2,0,11.79444444,"11,9",87,8,18,3,16.66666667,2,Control,-2.190941155,1.25,1,1.5,,,25,71,,,,10.511111,7,0.061821826,122.07886,1.2372696,2.0335975,,,,,,,,,
80,0,0,6,3,3,2.255333333,WindowsLaptop,7,No,0,3,3,6.492,2.632285714,,0,0.376952381,,,,,,,,,,,,,,,,4,22.22222222,1219.111111,990.0511507,1040.470588,2620,6,3.485,5,1.694,4,7.51,4,2.254,-1.676857143,4.354,0.966481148,0.806,-1.52,0.989725464,Streatham & Clapham Prep,F,1,0,10.77777778,"10,9",83,5,15,7,35,2,Experimental,-12.58187423,1.25,1.5,1,34,60,22,61,121,118,90,10.777778,6,0.60764098,,,0.69153684,,,0.94964683,0.80952382,0.95833331,,,,
80,1,0,6,1,5,1.822833333,WindowsLaptop,7,Yes,1,2,4,2.022,1.507714286,,-3,-0.315119048,,,,,,,,,,,,,,,,2,11.11111111,1405.666667,1940.065554,979.7647059,5005,6,8.853333333,4,4.637,4,4.9125,4,1.479,0.467428571,2.217333333,0.196026679,-0.8365,4.095,0.975843512,Streatham & Clapham Prep,F,1,0,11.07222222,"11,0",83,5,15,7,35,2,Experimental,-12.58187423,1.25,1.5,1,37,64,21,58,122,119,91,10.777778,6,0.41499481,212.70197,-0.5084728,0.44527104,0.1518618,0.35667574,0.40346757,0.92261904,0.80952382,,,,
80,2,1,,5,1,7.41802,MacIntel,,Yes,1,,,1.74116,,1,,,1.74116,,,,,,,,,,,,,,,10,55.55555556,2.245385833,1.188918416,2.245385833,2.2921595,6,6.997839875,6,3.502107011,4,8.181234201,4,2.473483457,-0.907248194,5.173208555,0.955648086,0.746138626,-0.549458928,0.903404711,Streatham & Clapham Prep,F,1,0,,,83,5,15,7,35,2,Experimental,-12.58187423,1.25,1.5,1,,,23,80,,,,10.777778,8,-0.40895858,-6.5814209,-0.77925903,1.2589298,,,,,,,,,
81,0,0,12,2,4,2.674333333,WindowsLaptop,8,Yes,1,1,5,4.832,2.632285714,,-3,-0.042047619,,,,,,,,,,,,,,,,0,0,844.9444444,369.1646328,771.7058824,,6,4.755,6,2.416,4,10,1,3,-0.662,2.072,0.716811149,0,5,1,Streatham & Clapham Prep,M,1,0,8.9,"8,10",84,5,8,5,55.55555556,2,Experimental,-18.335716,1.25,1.5,1,28,59,13,46,105,104,63,8.8999996,5,0.70166075,256.15906,-0.31314379,0.33366156,0.63323104,-0.62720585,0.056541651,0.84523809,0.88690472,,,,
81,1,0,6,3,3,7.112,WindowsLaptop,7,No,0,3,3,4.851,2.453142857,,0,-4.658857143,,,,,,,,,,,,,,,,18,100,1225.166667,1215.169669,959.0588235,1225.166667,6,7.39,6,3.817,4,6.12,4,1.7905,0.604571429,0.274,0.421445702,-0.168,1.96,0.362264151,Streatham & Clapham Prep,M,1,0,9.194444444,"9,2",84,5,8,5,55.55555556,2,Experimental,-18.335716,1.25,1.5,1,27,55,17,53,108,107,70,8.8999996,5,1.0225937,40.077881,-0.38008171,-0.23318417,0.024037711,0.48615563,-0.15306574,0.77976191,0.88690472,,,,
81,2,1,,3,3,9.434605,MacIntel,,No,0,,,0.517745,,2,,,3.856525,,,,,,,,,,,,,,,5,27.77777778,1.906721389,1.73961422,1.583412059,2.350516,6,7.154658282,4,3.496194681,4,9.221606519,4,2.790538046,-0.768342699,4.84385773,0.816127309,0.351984713,2.461682955,0.905413201,Streatham & Clapham Prep,M,1,0,,,84,5,8,5,55.55555556,2,Experimental,-18.335716,1.25,1.5,1,,,20,75,,,,8.8999996,6,-0.76278609,-109.86792,-0.43961516,,,,,,,,,,
82,0,0,6,5,1,4.387833333,WindowsLaptop,7,No,0,3,3,7.294,4.162571429,,2,-0.225261905,,,,,,,,,,,,,,,,1,5.555555556,1933.888889,1657.250838,1933.888889,3109,6,0.016666667,2,0.01,4,9.4675,2,2.8935,0.008571429,-5.013333333,0.154285714,-0.3195,6.065,0.6,Streatham & Clapham Prep,F,1,0,7.075,"7,0",82,8,21,6,25,2,Experimental,-12.80200937,1.5,2,1,4,25,5,39,64,70,2,7.0749998,,0.048861504,873.28577,,0.32806972,,1.0846293,1.4381754,,0.16666667,,,,
82,1,0,6,4,2,5.652666667,WindowsLaptop,7,No,0,3,3,12.289,3.742142857,,1,-1.91052381,,,,,,,,,,,,,,,,0,0,1508.666667,1582.821791,1195.294118,,6,3.343333333,6,1.618,4,0,1,0,-0.436,-0.130666667,0.539106103,0,-5,1,Streatham & Clapham Prep,F,1,0,7.363888889,"7,4",82,8,21,6,25,2,Experimental,-12.80200937,1.5,2,1,22,56,10,47,103,102,55,7.0749998,6,-0.58264935,417.58582,-0.12412812,0.36799517,-0.25681075,,1.0485927,,0.13095236,,,,
82,2,1,,6,0,9.1795,MacIntel,,Yes,1,,,8.921,,1,,,8.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Streatham & Clapham Prep,F,1,0,,,82,8,21,6,25,2,Experimental,-12.80200937,1.5,2,1,,,,,,,,7.0749998,,,,,-0.55389273,,,,,,,,,
83,0,,,,,,,,,,,,,,,,,,0.719446088,0.384412491,0.435186058,0.499221471,0.82302044,-0.213051471,0.738591545,0.370326992,0.447188817,0.423759719,0.591537273,0.813694827,-0.209881918,0.167777554,,,,,,,,,,,,,,,,,,,,,Streatham & Clapham Prep,F,1,0,7.075,"7,0",81,7,18,6,28.57142857,2,Experimental,-15.66847148,1.5,2,1,,,,,,,,7.0749998,4,-0.47430116,,0.89458978,1.3276044,0.87136102,,0.2959435,0.77380955,0.25,,,,
83,1,0,6,4,2,5.174666667,WindowsLaptop,7,No,0,3,3,6.014,3.167714286,,1,-2.006952381,,0.607727283,0.829314288,0.58683729,0.733444415,1.097577569,0.159999059,0.579396595,0.81759154,0.616113158,0.661506607,0.622232881,1.131263607,0.171941621,-0.039273725,0,0,879.4444444,630.2344309,879.4444444,,6,6.666666667,2,3.5,4,0,1,0,-2.285714286,9.666666667,0.685714286,0,-5,1,Streatham & Clapham Prep,F,1,0,7.363888889,"7,4",81,7,18,6,28.57142857,2,Experimental,-15.66847148,1.5,2,1,13,38,6,39,77,80,9,7.0749998,4,-0.056257058,-19.970703,-0.75453854,,,-1.1560559,,0.80952382,0.13095239,,,,
83,2,1,,3,3,9.0261,Win32,,No,0,,,6.884725,,1,,,6.884725,,,,,,,,,,,,,,,16,88.88888889,2.691024167,3.050987162,2.062297647,2.90882625,6,8.020833451,5,4.014583411,4,8.618055979,4,2.553240882,-0.393253932,4.397222213,0.968342898,0.277314787,2.231482047,0.769934486,Streatham & Clapham Prep,F,1,0,8.363888889,"8,4",81,7,18,6,28.57142857,2,Experimental,-15.66847148,1.5,2,1,,,24,80,,,,7.0749998,6,0.84332657,105.4895,,-0.6878413,,,,,,,,,
84,0,0,6,5,1,1.287666667,WindowsLaptop,7,No,0,3,3,5.054,1.654285714,,2,0.366619048,,1.08197406,0.911853289,0.403451766,0.287378094,0.640399815,-0.594329882,1.094180572,0.763843266,0.386138558,0.765698571,0.253914589,0.675987554,-0.60079326,-0.511783982,1,5.555555556,838.3333333,576.7278898,838.3333333,2281,6,3.513333333,6,1.823,4,6.46,4,1.8865,-0.926285714,1.755333333,0.817213062,0.939,-3.235,0.901527561,Streatham & Clapham Prep,F,2,0,10.64722222,"10,7",89,3,3,1,33.33333333,2,Control,-61.06397522,1.5,2,1,32,57,24,69,126,123,94,10.647223,5,0.59005731,66.041992,0.82627386,-0.16261092,,0.66747224,-0.94102395,0.69047618,0.39285713,,,,
84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Streatham & Clapham Prep,F,2,0,,,89,3,3,1,33.33333333,2,Control,-61.06397522,1.5,2,1,,,,,,,,10.647223,,,,,,,,,,,,,,
84,2,1,,4,2,2.59677,Win32,,No,0,,,1.56767,,1,,,1.56767,,,,,,,,,,,,,,,10,55.55555556,1.388920278,0.867718807,1.388920278,1.6757735,6,7.595679201,6,3.762037136,4,6.192129806,4,1.777777813,-0.762962906,5.266049373,0.870856275,0.979166631,-3.70370335,0.880283124,Streatham & Clapham Prep,F,2,0,,,89,3,3,1,33.33333333,2,Control,-61.06397522,1.5,2,1,,,22,80,,,,10.647223,5,0.080126882,-57.332397,-0.052606761,-0.68979001,,,,,,,,,
85,0,0,6,5,1,4.299166667,WindowsLaptop,7,No,0,3,3,26.66,5.827571429,,2,1.528404762,,,,,,,,,,,,,,,,5,27.77777778,1858.222222,1010.601426,1858.222222,2549.6,6,3.436666667,6,1.6915,4,7.1775,4,2.1175,-1.028,2.034666667,0.930223933,0.8165,-1.905,0.962740104,Streatham & Clapham Prep,F,2,0,9.855555556,"9,10",94,7,14,9,60,2,Control,-21.82623925,1.25,1.5,1,33,62,17,51,113,111,79,9.8555555,5,0.31054726,340.24304,0.79534459,-1.2893591,-1.0596473,0.007470131,-0.51813048,0.85119045,0.60714287,,,,
85,1,0,6,4,2,2.609333333,WindowsLaptop,7,Yes,1,2,4,7.645,3.103142857,,0,0.493809524,,,,,,,,,,,,,,,,6,33.33333333,2069.5,1810.899687,2069.5,1458.5,6,6.26,5,3.34,4,4.3525,3,1.2725,0.62,-0.91,0.268766081,-0.0035,-0.63,9.56E-05,Streatham & Clapham Prep,F,2,0,10.13333333,"10,1",94,7,14,9,60,2,Control,-21.82623925,1.25,1.5,1,31,57,21,60,117,115,86,9.8555555,6,0.81444007,381.86365,-0.19113988,-0.42047969,0.080686331,0.47373295,-0.21224561,0.70238096,0.48809525,,,,
85,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Streatham & Clapham Prep,F,2,0,,,94,7,14,9,60,2,Control,-21.82623925,1.25,1.5,1,,,,,,,,9.8555555,,-0.93859196,,,-0.64886701,,,,,,,,,
86,0,0,6,3,3,3.1145,WindowsLaptop,7,No,0,3,3,3.907,2.301857143,,0,-0.812642857,,1.451193234,0.816415701,0.512393249,0.924645826,0.080024653,-0.04231131,1.358077961,0.812646868,0.521905524,0.863451327,0.878017242,0.113223538,-0.048070654,0.014565914,8,44.44444444,2654.333333,1904.523037,2296,2427.75,6,5.268333333,6,2.612,4,5,1,1.5,-0.554,2.207333333,0.947525058,0,0,1,Streatham & Clapham Prep,F,1,0,9.552777778,"9,6",76,5,6,4,66.66666667,2,Experimental,-21.53209382,1.25,1.5,1,33,64,24,71,135,130,98,9.5527782,6,-0.33169371,121.19702,-0.53647733,-0.4170379,,-0.23871534,-0.41900271,0.80952382,0.45238096,129,124,126.5,-70
86,1,0,6,3,3,2.97,WindowsLaptop,7,No,0,3,3,2.91,2.255428571,,0,-0.714571429,,1.157147908,0.689776181,0.519679824,0.713453405,-0.094823212,0.236313465,1.122758763,0.678094648,0.541690391,0.657403454,0.611443215,-0.087333803,0.245440738,-0.045960238,9,50,2781.833333,1985.038102,2781.833333,3549.111111,6,6.12,6,3.1405,4,4.8075,4,1.4475,0.152,0.588,0.07612019,-0.2205,0.91,0.9072,Streatham & Clapham Prep,F,1,0,9.844444444,"9,10",76,5,6,4,66.66666667,2,Experimental,-21.53209382,1.25,1.5,1,38,78,24,72,150,143,99.8,9.5527782,5,-0.38537291,105.14978,-0.97204232,1.0818138,-0.50150329,0.38855964,-0.2583504,0.92261904,0.60714287,,,,
86,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Streatham & Clapham Prep,F,1,0,,,76,5,6,4,66.66666667,2,Experimental,-21.53209382,1.25,1.5,1,,,,,,,,9.5527782,,,,,,,,,,,,,,
87,0,0,6,3,3,2.578166667,WindowsLaptop,7,No,0,2,4,8.177,2.259285714,,-1,-0.318880952,,,,,,,,,,,,,,,,16,88.88888889,1844.111111,1381.815766,1844.111111,1807.1875,6,9.726666667,4,4.8605,4,7.8775,4,2.3905,-0.024571429,4.812666667,0.260667293,0.7605,-0.925,0.954242227,Streatham & Clapham Prep,M,1,0,10.78888889,"10,9",77,2,6,4,66.66666667,2,Experimental,68.76039914,1.25,1.5,1,38,68,27,80,148,142,99.7,,7,-0.63452399,-20.857117,-1.1286746,-1.8890798,0.070428699,0.10631432,-0.39748836,0.92261904,0.85119045,,,,
87,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Streatham & Clapham Prep,M,1,0,,,77,2,6,4,66.66666667,2,Experimental,68.76039914,1.25,1.5,1,,,,,,,,,,,,,,,,,,,,,,
87,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Streatham & Clapham Prep,M,1,0,,,77,2,6,4,66.66666667,2,Experimental,68.76039914,1.25,1.5,1,,,,,,,,,,,,,,,,,,,,,,
88,0,0,6,4,2,2.238333333,WindowsLaptop,7,No,0,3,3,25.626,5.796285714,,1,3.557952381,,,,,,,,,,,,,,,,8,44.44444444,1670.333333,2515.819735,1125.882353,2897.625,6,4.785,6,2.4635,4,7.72,4,2.2925,-1.796285714,6.072,0.936093583,0.372,0.86,0.9102414,Streatham & Clapham Prep,F,2,0,9.452777778,"9,5",88,7,18,2,11.11111111,2,Control,-2.448162992,1,1,1,35,68,23,67,135,130,98,9.4527779,6,-0.11678173,210.11768,-0.38933253,0.43710986,0.67255288,0.44171393,-0.78486562,0.88690472,0.92261904,141,128,134.5,-70
88,1,0,6,4,2,1.818166667,WindowsLaptop,7,No,0,2,4,7.895,2.825285714,,0,1.007119048,,,,,,,,,,,,,,,,0,0,756.8333333,467.4452783,756.8333333,,6,8.283333333,6,4.2565,4,3.4875,4,1.11,-0.269142857,4.225333333,0.155314042,-0.9985,3.48,0.906815998,Streatham & Clapham Prep,F,2,0,9.758333333,"9,9",88,7,18,2,11.11111111,2,Control,-2.448162992,1,1,1,35,66,24,70,136,131,98,9.4527779,5,-0.58520019,137.8111,-0.19674253,-0.19913045,0.44246471,0.13721935,0.043970257,0.95833331,0.76190472,,,,
88,2,1,,4,2,28.729865,Win32,,Yes,1,,,0.338545,,3,,,12.195865,,,,,,,,,,,,,,,8,44.44444444,1.614025278,1.411426667,1.614025278,2.702694375,6,6.2890625,6,3.208984375,4,8.460286458,4,2.532552083,-1.136904762,5.268229167,0.913509453,0.495442708,0.983072917,0.997495586,Streatham & Clapham Prep,F,2,0,10.72777778,"10,8",88,7,18,2,11.11111111,2,Control,-2.448162992,1,1,1,,,21,58,,,,9.4527779,7,0.030262569,84.368896,-0.44257674,-0.67420048,,,,,,,,,
89,0,0,6,3,3,2.941166667,WindowsLaptop,7,Yes,1,3,3,7.822,3.484857143,,0,0.543690476,,0.723155211,0.749703874,0.563705239,0.616564577,0.299205102,-0.112413275,0.780152316,0.782810762,0.548516164,0.453007893,0.69572898,0.288086267,-0.099689346,0.242721087,11,61.11111111,1479.444444,685.5736303,1479.444444,1547.818182,6,4.101666667,6,1.968,4,7.43,4,2.222,-0.578,1.124666667,0.665514814,0.895,-2.045,0.957900338,Streatham & Clapham Prep,F,2,0,9.669444444,"9,8",,,,,,,,,1,1,1,26,50,19,55,105,104,63,9.6700001,6,-0.077994488,292.3595,0.23143406,-1.543786,-0.71073586,0.84097308,-0.005964458,0.95833331,0.63095242,,,,
89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Streatham & Clapham Prep,F,2,0,,,,,,,,,,,1,1,1,,,,,,,,9.6700001,,,,,,,0.83921194,,,,,,,
89,2,1,,3,3,5.8606,MacIntel,,No,0,,,0.8857,,1,,,0.8857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Streatham & Clapham Prep,F,2,0,,,,,,,,,,,1,1,1,,,,,,,,9.6700001,,,,,-0.011635661,,,,,,,,,
90,0,0,6,4,2,2.636333333,WindowsLaptop,7,Yes,1,3,3,32.31,6.082857143,,1,3.44652381,,,,,,,,,,,,,,,,18,100,979.2777778,932.7120359,808.7058824,979.2777778,6,8.416666667,5,4.2265,4,7.2475,4,2.149,-0.770857143,6.114666667,0.968224745,0.8585,-2.045,0.975576253,Streatham & Clapham Prep,F,2,0,9.472222222,"9,5",92,7,25,23,92,2,Control,-9.752868471,1.5,2,1,34,66,22,64,130,126,96,9.4722223,5,0.58227384,-39.868408,-0.52240574,0.63701677,0.096771032,0.034690663,0.007352263,0.92261904,0.95833331,122,116,119,-70
90,1,0,6,5,1,2.1525,WindowsLaptop,7,Yes,1,3,3,9.842,2.991857143,,2,0.839357143,,,,,,,,,,,,,,,,18,100,912,852.3066971,729.2352941,912,6,10,1,5,4,9.81,3,2.9465,0,5,1,-0.083,5.225,0.893514916,Streatham & Clapham Prep,F,2,0,9.755555556,"9,9",92,7,25,23,92,2,Control,-9.752868471,1.5,2,1,35,66,22,63,129,125,96,9.4722223,7,0.87282968,-96.277771,-0.18365455,-0.43750656,0.2739262,0.12221201,0.073061287,0.77380955,0.76190472,,,,
90,2,1,,3,3,3.062435,MacIntel,,Yes,1,,,1.88957,,1,,,1.88957,,,,,,,,,,,,,,,18,100,1.045175,0.555708958,1.045175,1.045175,6,8.899038809,6,4.490656196,4,9.994133843,2,2.998826769,-0.599720207,5.998059534,0.907342446,0.003519694,4.976535373,0.6,Streatham & Clapham Prep,F,2,0,10.78611111,"10,9",92,7,25,23,92,2,Control,-9.752868471,1.5,2,1,,,22,61,,,,9.4722223,7,-0.92512256,50.752319,0.1549731,1.475648,,,,,,,,,
91,0,0,6,5,1,1.611333333,WindowsLaptop,7,No,0,3,3,6.793,1.965,,2,0.353666667,,0.728943196,0.455091129,0.49539716,0.592378092,-0.01359312,-0.751249581,0.729646907,0.43935277,0.494729821,0.521243394,0.573373554,-0.011813691,-0.75083053,0.05213016,2,11.11111111,1812.388889,2375.392206,1274.941176,7197.5,6,2.696666667,6,1.319,4,10,1,3,-1.166285714,1.778666667,0.917682604,0,5,1,Streatham & Clapham Prep,F,2,0,9.636111111,"9,7",86,8,19,0,0,2,Control,-3.885014048,1.5,2,1,39,78,19,56,134,129,97,9.6361113,5,-0.079258449,7.8894653,-0.4433766,-0.65329158,0.90054971,-1.2685349,-0.24617183,0.91666669,0.34523809,140,117,128.5,-70
91,1,0,6,6,0,1.361166667,WindowsLaptop,7,No,0,3,3,8.367,3.183,,3,1.821833333,,0.574662394,0.519444711,0.490012114,0.523509158,-0.156940954,-0.730107164,0.574895268,0.535310431,0.49187225,0.477482037,0.544447904,-0.156771666,-0.726595799,0.066965867,0,0,764.7777778,280.1605749,764.7777778,,6,6.666666667,2,3.5,4,0,1,0,-2.285714286,9.666666667,0.685714286,0,-5,1,Streatham & Clapham Prep,F,2,0,9.897222222,"9,10",86,8,19,0,0,2,Control,-3.885014048,1.5,2,1,36,73,23,68,141,135,99,9.6361113,6,0.16397434,312.49469,0.39276016,0.18069966,0.24682632,0.23341702,0.13809741,0.92261904,0.41666666,,,,
91,2,1,,3,3,2.562735,MacIntel,,No,0,,,1.03404,,1,,,1.03404,,,,,,,,,,,,,,,11,61.11111111,1.127508333,0.957614979,0.939655882,1.381840455,6,4.589626736,6,2.351979167,4,9.865928819,4,2.962202691,-1.608916171,5.220833333,0.971707109,0.00953125,4.818272569,0.383004091,Streatham & Clapham Prep,F,2,0,10.90833333,"10,10",86,8,19,0,0,2,Control,-3.885014048,1.5,2,1,,,26,77,,,,9.6361113,6,-0.41154847,-7.854126,-0.1823099,0.63436502,,,,,,,,,
92,0,0,12,5,1,2.600333333,WindowsLaptop,7,No,0,3,3,7.53,3.131571429,,2,0.531238095,,,,,,,,,,,,,,,,8,44.44444444,2291,1326.112319,2291,2457.25,6,2.241666667,5,1.1965,4,4.9475,4,1.479,-0.600285714,-0.657333333,0.65372343,1.6645,-8.375,0.999785829,Streatham & Clapham Prep,F,2,0,11.08611111,"11,1",90,7,12,5,41.66666667,2,Control,-21.26124083,1.75,2.5,1,33,57,21,58,115,113,82,11.086111,5,0.73797667,394.61108,-0.084035069,2.239068,-0.22576652,1.1504253,-0.68945926,0.85119045,0.88095242,,,,
92,1,0,6,3,3,2.276166667,WindowsLaptop,7,No,0,2,4,5.411,3.434857143,,-1,1.158690476,,,,,,,,,,,,,,,,12,66.66666667,1418.944444,743.3350501,1418.944444,1381.666667,6,5.466666667,6,2.9565,4,2.4725,4,0.753,0.945142857,-2.841333333,0.335987355,-0.7535,1.24,0.978573537,Streatham & Clapham Prep,F,2,0,11.40833333,"11,4",90,7,12,5,41.66666667,2,Control,-21.26124083,1.75,2.5,1,30,51,22,60,111,109,73,11.086111,6,-0.71016973,303.08496,0.30370516,-0.94831252,0.85364103,0.09997151,0.44973612,0.95833331,0.95833331,,,,
92,2,1,,4,2,3.306785,Win32,,No,0,,,1.432475,,1,,,1.432475,,,,,,,,,,,,,,,7,38.88888889,1.165068889,0.809340656,1.165068889,1.789787857,6,5.594136132,6,2.846759457,4,6.620370653,4,1.919444529,-1.554761929,6.035802884,0.976909116,0.914814758,-2.953703139,0.900568284,Streatham & Clapham Prep,F,2,0,,,90,7,12,5,41.66666667,2,Control,-21.26124083,1.75,2.5,1,,,17,69,,,,11.086111,5,0.52571911,136.73523,-0.46532327,0.047259018,,,,,,,,,
93,0,0,6,4,2,1.942833333,WindowsLaptop,7,Yes,1,3,3,6.034,2.328571429,,1,0.385738095,,,,,,,,,,,,,,,,11,61.11111111,2390.166667,896.0138031,2390.166667,2254.636364,6,8.091666667,6,4.054,4,7.125,4,2.198,-0.438,4.624666667,0.739245254,1.114,-3.445,0.930808666,Streatham & Clapham Prep,F,1,0,10.35,"10,4",74,7,17,9,52.94117647,2,Experimental,-5.270248551,1.25,1.5,1,39,73,21,59,132,128,97,10.35,5,0.5876919,206.38751,-0.19143161,-0.63511819,-0.82261783,0.33231971,-0.79890239,0.95833331,0.95833331,,,,
